local_15min,grid,solar,leg1v,leg2v,summary,temperature,cloud_cover
2018-04-13 22:00:00,3.409,-0.001,121.207,121.697,Light Rain,62.92,1.0
2018-04-13 23:00:00,2.847,-0.005,122.343,123.1,Light Rain,61.77,0.99
2018-04-14 00:00:00,0.478,-0.008,123.337,123.575,Mostly Cloudy,62.81,0.66
2018-04-14 01:00:00,0.347,-0.013,123.219,123.495,Partly Cloudy,63.98,0.52
2018-04-14 02:00:00,0.347,-0.01,123.187,123.428,Clear,63.57,0.0
2018-04-14 03:00:00,0.477,-0.01,123.595,123.696,Clear,61.97,0.16
2018-04-14 04:00:00,0.417,-0.01,122.975,123.27,Partly Cloudy,60.32,0.29
2018-04-14 05:00:00,0.344,-0.01,123.157,123.472,Partly Cloudy,58.52,0.25
2018-04-14 06:00:00,0.352,-0.009,122.816,123.175,Partly Cloudy,56.92,0.59
2018-04-14 07:00:00,0.486,-0.018,122.869,123.186,Partly Cloudy,55.77,0.57
2018-04-14 08:00:00,0.118,0.266,122.75,123.099,Partly Cloudy,55.74,0.26
2018-04-14 09:00:00,-0.198,1.19,121.736,122.286,Clear,56.98,0.02
2018-04-14 10:00:00,-2.081,2.995,121.784,122.335,Clear,59.05,0.0
2018-04-14 11:00:00,-2.844,3.922,122.055,122.771,Clear,60.42,0.0
2018-04-14 12:00:00,-4.002,4.79,122.543,122.97,Clear,62.03,0.0
2018-04-14 13:00:00,-3.839,5.165,122.801,123.021,Clear,65.75,0.0
2018-04-14 14:00:00,-4.112,4.977,122.675,123.149,Clear,68.77,0.0
2018-04-14 15:00:00,-3.818,4.528,122.955,123.446,Clear,69.97,0.0
2018-04-14 16:00:00,-3.049,3.794,122.588,123.05,Clear,70.5,0.0
2018-04-14 17:00:00,1.543,2.696,122.17,122.796,Clear,70.13,0.0
2018-04-14 18:00:00,1.801,1.176,122.325,122.795,Clear,68.55,0.0
2018-04-14 19:00:00,1.019,0.137,122.51,122.853,Clear,65.49,0.0
2018-04-14 20:00:00,1.824,-0.015,122.07,122.463,Clear,61.88,0.0
2018-04-14 21:00:00,0.899,-0.01,122.769,123.293,Clear,58.33,0.0
2018-04-14 22:00:00,0.869,-0.01,123.015,123.528,Clear,53.7,0.0
2018-04-14 23:00:00,0.935,-0.01,123.241,123.71,Clear,50.44,0.0
2018-04-15 00:00:00,0.796,-0.01,123.656,124.243,Clear,48.79,0.0
2018-04-15 01:00:00,0.405,-0.01,123.049,123.434,Clear,47.24,0.0
2018-04-15 02:00:00,0.515,-0.008,123.075,123.408,Clear,46.5,0.0
2018-04-15 03:00:00,0.43,-0.01,123.275,123.669,Clear,45.68,0.0
2018-04-15 04:00:00,0.605,-0.011,123.19,123.669,Clear,44.95,0.0
2018-04-15 05:00:00,0.451,-0.01,123.122,123.501,Clear,44.22,0.0
2018-04-15 06:00:00,0.485,-0.009,122.343,122.664,Clear,43.65,0.0
2018-04-15 07:00:00,0.741,-0.023,121.911,122.624,Clear,45.22,0.0
2018-04-15 08:00:00,-0.056,0.463,121.92,122.328,Clear,49.45,0.0
2018-04-15 09:00:00,-1.063,1.848,121.662,122.088,Clear,54.34,0.0
2018-04-15 10:00:00,-2.432,3.166,121.583,122.107,Clear,59.15,0.0
2018-04-15 11:00:00,-3.563,4.141,122.817,123.225,Clear,63.24,0.0
2018-04-15 12:00:00,-3.957,4.647,123.086,123.443,Clear,66.94,0.0
2018-04-15 13:00:00,-4.092,4.855,123.106,123.508,Clear,70.22,0.0
2018-04-15 14:00:00,-4.007,4.76,123.221,123.485,Clear,72.7,0.0
2018-04-15 15:00:00,-3.227,4.276,123.078,123.365,Clear,74.42,0.0
2018-04-15 16:00:00,-2.611,3.637,123.014,123.497,Clear,75.35,0.0
2018-04-15 17:00:00,1.809,2.579,121.908,122.984,Clear,74.95,0.0
2018-04-15 18:00:00,-0.289,1.149,121.773,122.185,Clear,72.51,0.0
2018-04-15 19:00:00,0.622,0.123,122.272,122.757,Clear,67.11,0.0
2018-04-15 20:00:00,0.915,-0.017,121.691,122.185,Clear,62.15,0.0
2018-04-15 21:00:00,0.769,-0.01,121.87,122.444,Clear,58.55,0.0
2018-04-15 22:00:00,0.742,-0.01,122.477,122.943,Clear,55.6,0.0
2018-04-15 23:00:00,0.801,-0.011,123.265,123.738,Clear,53.71,0.0
2018-04-16 00:00:00,0.512,-0.009,123.144,123.445,Clear,52.07,0.0
2018-04-16 01:00:00,0.396,-0.01,123.324,123.674,Clear,50.46,0.0
2018-04-16 02:00:00,0.393,-0.01,123.527,123.909,Clear,49.1,0.0
2018-04-16 03:00:00,0.528,-0.009,123.631,123.952,Clear,48.52,0.0
2018-04-16 04:00:00,3.691,-0.001,123.221,123.573,Clear,47.15,0.0
2018-04-16 05:00:00,3.356,-0.001,122.977,123.398,Clear,46.85,0.0
2018-04-16 06:00:00,0.763,-0.009,122.413,123.056,Clear,46.96,0.0
2018-04-16 07:00:00,0.572,-0.022,121.951,122.386,Clear,50.06,0.0
2018-04-16 08:00:00,0.035,0.442,122.305,122.693,Clear,58.49,0.0
2018-04-16 09:00:00,-1.259,1.758,122.92,123.277,Clear,64.87,0.0
2018-04-16 10:00:00,-2.621,3.069,122.928,123.37,Clear,70.39,0.0
2018-04-16 11:00:00,-3.599,4.032,123.664,124.112,Clear,74.52,0.0
2018-04-16 12:00:00,-4.16,4.648,123.61,124.033,Clear,77.31,0.0
2018-04-16 13:00:00,-4.334,4.887,123.963,124.412,Clear,79.53,0.0
2018-04-16 14:00:00,-4.372,4.812,123.88,124.444,Clear,81.18,0.0
2018-04-16 15:00:00,-3.928,4.36,123.939,124.489,Clear,81.93,0.0
2018-04-16 16:00:00,-3.07,3.63,123.703,124.087,Clear,82.26,0.0
2018-04-16 17:00:00,-2.142,2.548,123.235,123.702,Clear,81.29,0.0
2018-04-16 18:00:00,0.539,1.102,122.57,123.131,Clear,78.99,0.0
2018-04-16 19:00:00,0.339,0.129,122.618,122.948,Clear,75.03,0.0
2018-04-16 20:00:00,0.484,-0.018,121.781,122.09,Clear,71.38,0.0
2018-04-16 21:00:00,0.795,-0.01,121.331,121.912,Clear,68.69,0.0
2018-04-16 22:00:00,0.77,-0.01,121.731,122.354,Clear,66.2,0.0
2018-04-16 23:00:00,0.895,-0.01,122.658,123.206,Clear,64.25,0.0
2018-04-17 00:00:00,0.757,-0.01,122.379,122.967,Clear,62.83,0.0
2018-04-17 01:00:00,0.757,-0.01,122.342,122.942,Clear,61.68,0.0
2018-04-17 02:00:00,0.825,-0.008,123.006,123.52,Clear,61.09,0.0
2018-04-17 03:00:00,0.874,-0.01,122.737,123.271,Clear,60.67,0.0
2018-04-17 04:00:00,0.828,-0.009,122.893,123.412,Clear,59.92,0.0
2018-04-17 05:00:00,2.729,-0.003,122.486,122.995,Clear,59.3,0.0
2018-04-17 06:00:00,0.549,-0.009,121.855,122.516,Clear,58.88,0.01
2018-04-17 07:00:00,0.425,-0.022,122.029,122.479,Clear,60.16,0.01
2018-04-17 08:00:00,0.035,0.519,122.858,123.229,Clear,64.44,0.09
2018-04-17 09:00:00,-0.931,1.747,122.801,123.255,Clear,69.18,0.19
2018-04-17 10:00:00,-2.368,3.074,122.813,123.226,Clear,73.31,0.13
2018-04-17 11:00:00,-3.603,4.03,122.784,123.268,Clear,76.76,0.0
2018-04-17 12:00:00,-4.172,4.607,123.311,123.742,Clear,79.87,0.0
2018-04-17 13:00:00,-2.967,4.819,123.251,123.804,Clear,82.14,0.0
2018-04-17 14:00:00,-3.4,4.709,123.357,123.944,Clear,83.84,0.0
2018-04-17 15:00:00,-3.84,4.267,123.205,123.658,Clear,84.74,0.0
2018-04-17 16:00:00,-2.983,3.514,122.357,122.718,Clear,84.81,0.0
2018-04-17 17:00:00,-0.332,2.442,121.858,122.403,Clear,83.15,0.0
2018-04-17 18:00:00,-0.663,1.051,122.063,122.431,Clear,80.11,0.0
2018-04-17 19:00:00,0.845,0.151,121.67,122.135,Clear,76.47,0.0
2018-04-17 20:00:00,1.844,-0.015,121.048,121.649,Clear,73.33,0.0
2018-04-17 21:00:00,0.869,-0.008,121.346,121.828,Clear,71.12,0.0
2018-04-17 22:00:00,0.772,-0.008,122.286,122.772,Clear,68.96,0.0
2018-04-17 23:00:00,2.619,-0.004,122.773,123.538,Clear,67.42,0.17
2018-04-18 00:00:00,0.856,-0.008,123.106,123.389,Mostly Cloudy,67.09,0.75
2018-04-18 01:00:00,0.364,-0.008,122.328,122.718,Overcast,66.94,0.98
2018-04-18 02:00:00,0.361,-0.008,123.091,123.453,Overcast,66.82,1.0
2018-04-18 03:00:00,3.771,0.002,122.569,122.877,Overcast,67.06,1.0
2018-04-18 04:00:00,3.794,0.001,122.497,122.769,Overcast,67.66,1.0
2018-04-18 05:00:00,3.573,0.001,121.849,122.215,Overcast,68.02,1.0
2018-04-18 06:00:00,0.358,-0.008,121.356,121.971,Overcast,68.11,1.0
2018-04-18 07:00:00,0.599,-0.018,123.362,123.717,Overcast,68.39,1.0
2018-04-18 08:00:00,0.478,0.093,123.276,123.664,Overcast,69.12,1.0
2018-04-18 09:00:00,0.2,0.154,123.245,123.66,Overcast,70.54,0.98
2018-04-18 10:00:00,-0.312,0.719,123.223,123.558,Mostly Cloudy,73.19,0.75
2018-04-18 11:00:00,-1.027,1.542,123.629,123.929,Mostly Cloudy,73.73,0.85
2018-04-18 12:00:00,0.036,0.319,123.565,123.916,Mostly Cloudy,77.78,0.81
2018-04-18 13:00:00,-3.912,4.322,124.588,125.065,Partly Cloudy,80.63,0.59
2018-04-18 14:00:00,-2.716,4.3,124.178,124.738,Clear,81.47,0.19
2018-04-18 15:00:00,-3.021,4.08,124.302,124.855,Clear,81.84,0.0
2018-04-18 16:00:00,-2.304,3.053,124.077,124.94,Clear,81.48,0.0
2018-04-18 17:00:00,-1.999,2.381,124.059,124.492,Clear,80.42,0.0
2018-04-18 18:00:00,-0.223,1.019,123.666,124.089,Clear,77.66,0.0
2018-04-18 19:00:00,0.762,0.196,123.596,124.115,Clear,74.38,0.0
2018-04-18 20:00:00,0.744,-0.019,122.942,123.452,Clear,70.44,0.0
2018-04-18 21:00:00,0.759,-0.008,122.873,123.317,Clear,67.92,0.0
2018-04-18 22:00:00,0.847,-0.007,123.419,123.838,Clear,66.32,0.0
2018-04-18 23:00:00,0.724,-0.009,123.087,123.68,Clear,65.1,0.0
2018-04-19 00:00:00,0.713,-0.008,123.144,123.693,Clear,63.45,0.0
2018-04-19 01:00:00,0.849,-0.008,123.185,123.701,Clear,61.69,0.0
2018-04-19 02:00:00,0.777,-0.008,123.367,123.94,Clear,60.23,0.0
2018-04-19 03:00:00,0.389,-0.008,123.618,124.107,Clear,59.04,0.0
2018-04-19 04:00:00,1.346,-0.006,123.638,124.106,Clear,58.24,0.04
2018-04-19 05:00:00,2.484,-0.001,123.447,123.837,Clear,57.99,0.07
2018-04-19 06:00:00,0.38,-0.008,122.882,123.574,Clear,57.52,0.0
2018-04-19 07:00:00,0.478,-0.019,123.031,123.439,Clear,57.64,0.0
2018-04-19 08:00:00,0.198,0.464,123.051,123.375,Clear,60.61,0.0
2018-04-19 09:00:00,-1.296,1.755,123.118,123.459,Clear,64.69,0.0
2018-04-19 10:00:00,-2.642,3.054,123.201,123.656,Clear,68.29,0.0
2018-04-19 11:00:00,-3.513,3.962,123.322,123.787,Clear,71.06,0.0
2018-04-19 12:00:00,-4.034,4.606,123.383,123.748,Clear,73.39,0.0
2018-04-19 13:00:00,-4.408,4.84,123.318,123.771,Clear,74.83,0.0
2018-04-19 14:00:00,-4.304,4.736,123.703,124.22,Clear,75.72,0.0
2018-04-19 15:00:00,-3.747,4.307,123.573,124.004,Clear,75.36,0.0
2018-04-19 16:00:00,-0.756,1.513,122.916,123.312,Clear,74.37,0.0
2018-04-19 17:00:00,-1.389,1.767,122.691,123.111,Clear,73.96,0.0
2018-04-19 18:00:00,-0.706,1.134,122.509,122.927,Clear,71.6,0.0
2018-04-19 19:00:00,0.331,0.179,122.327,122.682,Clear,68.26,0.0
2018-04-19 20:00:00,0.387,-0.018,122.095,122.593,Clear,64.7,0.0
2018-04-19 21:00:00,0.379,-0.009,122.196,122.688,Clear,62.93,0.0
2018-04-19 22:00:00,0.773,-0.007,122.505,122.89,Clear,61.59,0.0
2018-04-19 23:00:00,0.784,-0.009,122.945,123.498,Clear,60.14,0.0
2018-04-20 00:00:00,0.569,-0.008,122.812,123.306,Clear,57.99,0.0
2018-04-20 01:00:00,0.395,-0.008,123.255,123.675,Clear,56.97,0.0
2018-04-20 02:00:00,0.499,-0.008,123.652,124.014,Clear,56.35,0.0
2018-04-20 03:00:00,0.367,-0.009,123.604,124.014,Clear,56.33,0.0
2018-04-20 04:00:00,3.654,0.0,123.278,123.681,Clear,56.22,0.0
2018-04-20 05:00:00,3.36,0.001,122.961,123.304,Clear,56.48,0.0
2018-04-20 06:00:00,0.382,-0.008,122.594,123.212,Clear,56.29,0.0
2018-04-20 07:00:00,0.456,-0.025,122.738,123.144,Clear,56.26,0.01
2018-04-20 08:00:00,0.2,0.364,122.883,123.296,Clear,57.61,0.0
2018-04-20 09:00:00,-1.083,1.816,123.023,123.475,Clear,60.56,0.0
2018-04-20 10:00:00,-0.949,1.338,123.071,123.521,Clear,61.24,0.04
2018-04-20 11:00:00,-1.704,2.1,123.261,123.668,Clear,63.56,0.04
2018-04-20 12:00:00,-2.503,3.048,123.394,123.825,Clear,65.96,0.1
2018-04-20 13:00:00,-3.788,4.21,123.438,123.923,Clear,68.2,0.17
2018-04-20 14:00:00,-4.017,4.44,123.491,123.949,Partly Cloudy,68.6,0.41
2018-04-20 15:00:00,-1.644,2.156,123.173,123.529,Mostly Cloudy,67.46,0.64
2018-04-20 16:00:00,-0.84,1.275,123.127,123.563,Partly Cloudy,67.06,0.35
2018-04-20 17:00:00,-1.976,2.375,123.501,123.989,Clear,66.78,0.14
2018-04-20 18:00:00,0.654,1.537,123.45,123.898,Partly Cloudy,65.19,0.43
2018-04-20 19:00:00,4.02,0.165,123.134,123.563,Mostly Cloudy,63.35,0.66
2018-04-20 20:00:00,4.327,-0.011,122.421,123.062,Mostly Cloudy,61.91,0.74
2018-04-20 21:00:00,1.105,-0.008,122.762,123.501,Mostly Cloudy,61.41,0.9
2018-04-20 22:00:00,0.947,-0.007,122.828,123.286,Overcast,60.47,1.0
2018-04-20 23:00:00,0.805,-0.009,123.034,123.519,Overcast,59.75,0.97
2018-04-21 00:00:00,0.993,-0.008,123.237,123.851,Overcast,59.63,1.0
2018-04-21 01:00:00,0.632,-0.008,123.38,123.811,Overcast,59.58,1.0
2018-04-21 02:00:00,0.466,-0.008,123.662,123.991,Overcast,59.6,1.0
2018-04-21 03:00:00,0.446,-0.008,123.475,123.962,Overcast,59.72,1.0
2018-04-21 04:00:00,0.351,-0.009,123.539,123.958,Overcast,59.98,1.0
2018-04-21 05:00:00,1.129,-0.006,123.548,123.893,Overcast,59.52,1.0
2018-04-21 06:00:00,0.623,-0.008,123.593,124.125,Overcast,58.92,1.0
2018-04-21 07:00:00,0.45,-0.018,123.477,123.856,Overcast,58.98,1.0
2018-04-21 08:00:00,0.563,0.023,123.038,123.329,Overcast,59.57,1.0
2018-04-21 09:00:00,1.037,0.221,122.32,123.011,Overcast,60.58,1.0
2018-04-21 10:00:00,0.761,0.261,122.584,123.118,Overcast,61.81,1.0
2018-04-21 11:00:00,0.628,0.335,122.641,123.049,Overcast,63.53,1.0
2018-04-21 12:00:00,0.658,0.504,122.859,123.201,Overcast,65.1,1.0
2018-04-21 13:00:00,0.987,0.243,122.623,123.186,Overcast,66.51,1.0
2018-04-21 14:00:00,0.505,0.384,122.584,123.156,Overcast,68.18,1.0
2018-04-21 15:00:00,1.411,0.447,122.427,122.99,Overcast,69.58,1.0
2018-04-21 16:00:00,-0.038,0.664,122.682,123.033,Overcast,70.37,1.0
2018-04-21 17:00:00,0.672,0.176,122.622,123.176,Overcast,72.55,0.98
2018-04-21 18:00:00,0.034,0.88,122.809,123.353,Mostly Cloudy,72.84,0.61
2018-04-21 19:00:00,0.74,0.212,122.406,122.872,Partly Cloudy,70.67,0.54
2018-04-21 20:00:00,0.827,-0.019,122.296,122.806,Partly Cloudy,68.19,0.36
2018-04-21 21:00:00,0.824,-0.007,122.362,122.893,Overcast,67.21,0.98
2018-04-21 22:00:00,0.953,-0.007,122.387,122.873,Overcast,66.48,0.98
2018-04-21 23:00:00,0.819,-0.009,122.64,123.26,Mostly Cloudy,64.37,0.8
2018-04-22 00:00:00,0.699,-0.008,123.402,123.958,Mostly Cloudy,61.85,0.75
2018-04-22 01:00:00,0.501,-0.008,123.897,124.373,Mostly Cloudy,59.83,0.9
2018-04-22 02:00:00,0.36,-0.008,123.089,123.626,Partly Cloudy,57.43,0.4
2018-04-22 03:00:00,0.36,-0.009,123.01,123.534,Clear,55.15,0.0
2018-04-22 04:00:00,2.34,-0.002,122.944,123.372,Clear,53.64,0.0
2018-04-22 05:00:00,1.77,-0.004,123.051,123.578,Clear,52.54,0.22
2018-04-22 06:00:00,0.361,-0.008,123.157,123.698,Mostly Cloudy,52.96,0.9
2018-04-22 07:00:00,0.501,-0.026,123.093,123.497,Overcast,53.89,1.0
2018-04-22 08:00:00,-0.037,0.384,123.126,123.511,Mostly Cloudy,55.5,0.93
2018-04-22 09:00:00,-0.225,1.16,122.674,123.32,Overcast,57.49,1.0
2018-04-22 10:00:00,-0.61,1.721,122.528,122.931,Mostly Cloudy,60.58,0.85
2018-04-22 11:00:00,-3.183,4.184,122.815,123.269,Partly Cloudy,65.01,0.44
2018-04-22 12:00:00,-2.938,4.574,122.529,123.184,Clear,68.41,0.06
2018-04-22 13:00:00,-3.886,4.737,122.792,123.473,Clear,71.59,0.0
2018-04-22 14:00:00,-4.078,4.618,123.221,123.674,Clear,74.55,0.0
2018-04-22 15:00:00,-3.768,4.2,123.264,123.63,Clear,76.34,0.0
2018-04-22 16:00:00,-2.787,3.511,123.06,123.714,Clear,76.77,0.0
2018-04-22 17:00:00,-1.536,2.336,122.672,123.263,Clear,76.28,0.0
2018-04-22 18:00:00,-0.486,1.042,122.329,122.7,Clear,74.43,0.0
2018-04-22 19:00:00,0.369,0.121,122.007,122.389,Clear,70.85,0.0
2018-04-22 20:00:00,0.45,-0.021,121.366,121.719,Clear,66.5,0.0
2018-04-22 21:00:00,0.773,-0.008,122.294,122.919,Clear,63.4,0.0
2018-04-22 22:00:00,0.767,-0.008,122.641,123.26,Clear,61.39,0.0
2018-04-22 23:00:00,0.549,-0.009,123.223,123.752,Clear,59.98,0.0
2018-04-23 00:00:00,0.495,-0.008,123.962,124.398,Clear,57.6,0.0
2018-04-23 01:00:00,0.507,-0.008,123.489,123.892,Clear,54.63,0.0
2018-04-23 02:00:00,0.397,-0.008,123.012,123.544,Clear,52.81,0.0
2018-04-23 03:00:00,1.67,-0.004,123.03,123.57,Clear,51.6,0.0
2018-04-23 04:00:00,3.666,0.001,122.807,123.237,Clear,50.91,0.0
2018-04-23 05:00:00,3.674,0.002,122.626,123.049,Clear,50.14,0.0
2018-04-23 06:00:00,0.391,-0.008,122.28,122.798,Clear,50.39,0.0
2018-04-23 07:00:00,0.568,-0.006,122.114,122.525,Clear,53.72,0.0
2018-04-23 08:00:00,0.093,0.516,122.055,122.319,Clear,61.02,0.0
2018-04-23 09:00:00,-1.379,1.784,122.215,122.61,Clear,68.55,0.0
2018-04-23 10:00:00,-2.585,2.987,122.133,122.646,Clear,72.53,0.0
2018-04-23 11:00:00,-3.427,3.841,122.279,122.785,Clear,75.84,0.0
2018-04-23 12:00:00,-3.933,4.353,122.82,123.33,Clear,78.08,0.0
2018-04-23 13:00:00,-4.086,4.583,123.008,123.407,Clear,80.56,0.0
2018-04-23 14:00:00,-3.86,4.427,122.919,123.343,Clear,82.76,0.0
2018-04-23 15:00:00,-3.527,4.04,122.746,123.18,Clear,84.08,0.0
2018-04-23 16:00:00,-2.851,3.373,122.604,123.066,Clear,84.64,0.0
2018-04-23 17:00:00,-1.63,2.395,121.969,122.593,Clear,84.2,0.0
2018-04-23 18:00:00,0.74,1.038,122.299,122.986,Clear,82.51,0.0
2018-04-23 19:00:00,1.998,0.116,121.978,122.588,Clear,78.09,0.0
2018-04-23 20:00:00,1.479,-0.023,121.78,122.265,Clear,72.31,0.0
2018-04-23 21:00:00,0.843,-0.007,121.489,121.913,Clear,68.89,0.0
2018-04-23 22:00:00,0.985,-0.007,121.678,122.129,Clear,66.55,0.0
2018-04-23 23:00:00,0.601,-0.009,122.389,122.818,Clear,64.53,0.0
2018-04-24 00:00:00,0.36,-0.008,123.142,123.473,Clear,63.06,0.0
2018-04-24 01:00:00,0.361,-0.008,123.216,123.6,Clear,61.78,0.0
2018-04-24 02:00:00,0.362,-0.008,123.593,124.004,Clear,60.41,0.0
2018-04-24 03:00:00,0.385,-0.009,123.851,124.216,Clear,59.64,0.0
2018-04-24 04:00:00,3.777,0.002,123.628,123.887,Clear,58.23,0.0
2018-04-24 05:00:00,3.817,0.002,123.636,123.885,Clear,56.88,0.0
2018-04-24 06:00:00,0.437,-0.008,123.203,123.748,Clear,55.88,0.0
2018-04-24 07:00:00,0.47,-0.011,123.076,123.51,Clear,58.8,0.0
2018-04-24 08:00:00,0.068,0.461,123.111,123.397,Clear,66.97,0.0
2018-04-24 09:00:00,-1.257,1.699,123.104,123.556,Clear,73.19,0.0
2018-04-24 10:00:00,-2.441,2.893,123.377,123.872,Clear,77.7,0.0
2018-04-24 11:00:00,-2.023,3.76,123.704,124.343,Clear,80.81,0.0
2018-04-24 12:00:00,-2.898,4.281,123.924,124.398,Clear,82.97,0.0
2018-04-24 13:00:00,-3.847,4.414,123.774,124.239,Clear,84.5,0.0
2018-04-24 14:00:00,-3.528,4.261,123.498,124.057,Clear,85.63,0.0
2018-04-24 15:00:00,-2.482,3.653,122.878,123.392,Clear,85.86,0.0
2018-04-24 16:00:00,-1.685,3.021,122.632,123.184,Clear,85.98,0.0
2018-04-24 17:00:00,-0.55,2.278,121.835,122.512,Clear,84.95,0.0
2018-04-24 18:00:00,1.853,0.812,121.582,122.248,Clear,82.73,0.06
2018-04-24 19:00:00,1.737,0.222,122.0,122.753,Clear,79.33,0.06
2018-04-24 20:00:00,0.958,-0.03,121.74,122.318,Clear,75.35,0.0
2018-04-24 21:00:00,0.882,-0.007,121.376,122.004,Clear,72.57,0.0
2018-04-24 22:00:00,1.281,-0.007,121.717,122.341,Clear,70.27,0.0
2018-04-24 23:00:00,2.603,-0.005,122.259,123.004,Clear,68.71,0.0
2018-04-25 00:00:00,0.621,-0.008,123.039,123.411,Clear,67.36,0.0
2018-04-25 01:00:00,0.368,-0.008,123.179,123.492,Clear,64.53,0.0
2018-04-25 02:00:00,0.397,-0.008,123.331,123.692,Clear,62.79,0.0
2018-04-25 03:00:00,0.488,-0.009,123.333,123.591,Clear,60.73,0.0
2018-04-25 04:00:00,2.948,0.0,122.996,123.203,Clear,59.77,0.0
2018-04-25 05:00:00,2.74,-0.001,123.002,123.351,Clear,58.22,0.0
2018-04-25 06:00:00,0.359,-0.008,122.82,123.39,Clear,57.46,0.0
2018-04-25 07:00:00,0.396,-0.008,123.123,123.514,Clear,60.77,0.0
2018-04-25 08:00:00,-0.013,0.536,122.983,123.29,Clear,68.33,0.04
2018-04-25 09:00:00,-1.292,1.699,122.597,123.102,Clear,69.8,0.19
2018-04-25 10:00:00,-2.245,2.752,122.961,123.5,Partly Cloudy,79.78,0.38
2018-04-25 11:00:00,-2.493,3.524,123.434,123.907,Partly Cloudy,83.82,0.29
2018-04-25 12:00:00,-3.858,4.643,123.727,124.301,Partly Cloudy,85.28,0.36
2018-04-25 13:00:00,-1.89,3.656,123.347,123.952,Mostly Cloudy,82.93,0.65
2018-04-25 14:00:00,-0.054,2.184,122.834,123.505,Partly Cloudy,78.4,0.54
2018-04-25 15:00:00,-0.455,1.232,123.103,123.585,Partly Cloudy,74.62,0.32
2018-04-25 16:00:00,0.304,0.078,122.826,123.227,Mostly Cloudy,65.86,0.73
2018-04-25 17:00:00,0.425,-0.011,122.783,123.114,Light Rain,62.39,0.98
2018-04-25 18:00:00,4.202,-0.005,122.596,122.858,Light Rain,60.69,0.98
2018-04-25 19:00:00,0.939,-0.011,123.024,123.391,Mostly Cloudy,59.64,0.64
2018-04-25 20:00:00,0.96,-0.019,123.078,123.442,Mostly Cloudy,59.13,0.86
2018-04-25 21:00:00,1.004,-0.007,123.04,123.748,Mostly Cloudy,58.16,0.8
2018-04-25 22:00:00,0.993,-0.007,122.845,123.521,Partly Cloudy,56.48,0.55
2018-04-25 23:00:00,0.987,-0.007,123.354,123.807,Mostly Cloudy,55.55,0.84
2018-04-26 00:00:00,0.37,-0.009,123.624,124.107,Mostly Cloudy,54.96,0.91
2018-04-26 01:00:00,0.452,-0.008,123.071,123.43,Mostly Cloudy,54.17,0.93
2018-04-26 02:00:00,0.485,-0.007,123.157,123.497,Mostly Cloudy,53.16,0.86
2018-04-26 03:00:00,0.451,-0.009,123.224,123.588,Partly Cloudy,51.73,0.54
2018-04-26 04:00:00,0.348,-0.008,123.005,123.438,Partly Cloudy,50.4,0.25
2018-04-26 05:00:00,0.724,-0.007,122.811,123.238,Clear,49.34,0.12
2018-04-26 06:00:00,0.347,-0.008,122.263,122.857,Clear,48.55,0.16
2018-04-26 07:00:00,0.331,0.005,122.459,122.783,Clear,50.72,0.08
2018-04-26 08:00:00,0.011,0.603,122.659,122.938,Clear,55.08,0.0
2018-04-26 09:00:00,-1.07,1.843,122.546,123.09,Clear,60.3,0.0
2018-04-26 10:00:00,-2.652,3.11,122.736,123.19,Clear,64.27,0.0
2018-04-26 11:00:00,-3.603,4.038,122.604,123.084,Clear,67.97,0.0
2018-04-26 12:00:00,-4.073,4.513,122.657,123.08,Clear,71.06,0.0
2018-04-26 13:00:00,-4.259,4.701,122.573,123.1,Clear,73.43,0.0
2018-04-26 14:00:00,-4.124,4.608,122.853,123.305,Clear,75.72,0.0
2018-04-26 15:00:00,-3.587,4.152,122.71,123.067,Clear,77.15,0.0
2018-04-26 16:00:00,-2.963,3.514,122.737,123.177,Clear,77.61,0.0
2018-04-26 17:00:00,-2.018,2.46,122.285,122.783,Clear,76.63,0.01
2018-04-26 18:00:00,-0.614,1.009,121.986,122.385,Clear,74.78,0.0
2018-04-26 19:00:00,0.236,0.27,121.568,121.954,Clear,71.06,0.0
2018-04-26 20:00:00,0.517,-0.02,121.995,122.42,Clear,66.68,0.0
2018-04-26 21:00:00,0.744,-0.01,122.059,122.596,Clear,63.51,0.0
2018-04-26 22:00:00,0.923,-0.009,122.351,122.861,Clear,61.15,0.0
2018-04-26 23:00:00,0.89,-0.01,122.825,123.339,Clear,59.16,0.0
2018-04-27 00:00:00,0.799,-0.01,123.265,123.84,Clear,57.6,0.0
2018-04-27 01:00:00,0.772,-0.01,123.631,124.222,Clear,56.66,0.0
2018-04-27 02:00:00,0.379,-0.01,123.904,124.374,Clear,55.15,0.0
2018-04-27 03:00:00,0.377,-0.011,123.086,123.428,Clear,55.23,0.14
2018-04-27 04:00:00,1.044,-0.008,123.035,123.376,Partly Cloudy,56.94,0.55
2018-04-27 05:00:00,2.205,-0.004,122.904,123.206,Partly Cloudy,55.6,0.29
2018-04-27 06:00:00,0.466,-0.009,122.458,122.985,Clear,55.5,0.14
2018-04-27 07:00:00,0.451,0.047,122.196,122.709,Mostly Cloudy,58.2,0.67
2018-04-27 08:00:00,0.27,0.351,122.266,122.715,Mostly Cloudy,62.78,0.62
2018-04-27 09:00:00,-1.058,1.647,122.321,122.856,Partly Cloudy,67.31,0.37
2018-04-27 10:00:00,-1.074,1.645,122.371,122.887,Mostly Cloudy,70.58,0.6
